0.61,7.43897,0.083778,0.0425931,0.0345384,0
0.62,7.54998,0.0849221,0.0433863,0.0349698,0
0.63,7.6608,0.0860695,0.0441828,0.0353977,0
0.64,7.77144,0.0872204,0.0449827,0.035822,0
0.65,7.88189,0.088375,0.0457859,0.0362429,0
0.66,7.99218,0.0895336,0.0465924,0.0366603,0
0.67,8.10229,0.0906962,0.0474022,0.0370742,0
0.68,8.21225,0.0918631,0.0482154,0.0374847,0
0.69,8.32205,0.0930345,0.0490319,0.0378917,0
0.7,8.4317,0.0942104,0.0498518,0.0382954,0
0.71,8.54122,0.0953911,0.050675,0.0386956,0
0.72,8.6506,0.0965767,0.0515015,0.0390924,0
0.73,8.75986,0.0977674,0.0523313,0.0394858,0
0.74,8.869,0.0989633,0.0531644,0.0398758,0
0.75,8.97803,0.100165,0.0540009,0.0402625,0
0.76,9.08696,0.101371,0.0548407,0.0406458,0
0.77,9.1958,0.102584,0.0556839,0.0410258,0
0.78,9.30455,0.103802,0.0565304,0.0414025,0
0.79,9.41322,0.105026,0.0573802,0.0417758,0
0.8,9.52183,0.106256,0.0582333,0.0421458,0
0.81,9.63038,0.107493,0.0590898,0.0425125,0
0.82,9.73887,0.108736,0.0599496,0.0428759,0
0.83,9.84733,0.109985,0.0608127,0.043236,0
0.84,9.95575,0.111241,0.0616792,0.0435929,0
0.85,10.0642,0.112503,0.0625491,0.0439464,0
0.86,10.1725,0.113773,0.0634223,0.0442967,0
0.87,10.2809,0.115049,0.0642988,0.0446438,0
0.88,10.3893,0.116333,0.0651787,0.0449876,0
0.89,10.4978,0.117624,0.066062,0.0453281,0
0.9,10.6062,0.118922,0.0669486,0.0456654,0
0.91,10.7147,0.120228,0.0678386,0.0459995,0
0.92,10.8232,0.121541,0.068732,0.0463303,0
0.93,10.9319,0.122863,0.0696288,0.0466579,0
0.94,11.0405,0.124192,0.070529,0.0469823,0
0.95,11.1493,0.125529,0.0714326,0.0473034,0
0.96,11.2582,0.126874,0.0723395,0.0476214,0
0.97,11.3672,0.128228,0.0732499,0.0479361,0
0.98,11.4763,0.12959,0.0741638,0.0482476,0
0.99,11.5856,0.130961,0.075081,0.0485559,0
1,11.695,0.13234,0.0760017,0.048861,0
1.01,11.8046,0.133729,0.0769259,0.0491629,0
1.02,11.9143,0.135126,0.0778535,0.0494616,0
1.03,12.0243,0.136533,0.0787847,0.0497571,0
1.04,12.1345,0.137949,0.0797193,0.0500494,0
1.05,12.2449,0.139374,0.0806574,0.0503384,0
1.06,12.3556,0.140809,0.081599,0.0506243,0
1.07,12.4665,0.142255,0.0825442,0.050907,0
1.08,12.5777,0.14371,0.0834929,0.0511864,0
1.09,12.6892,0.145175,0.0844453,0.0514626,0
1.1,12.801,0.14665,0.0854011,0.0517357,0
1.11,12.9131,0.148136,0.0863606,0.0520055,0
1.12,13.0256,0.149633,0.0873238,0.0522721,0
1.13,13.1384,0.151141,0.0882905,0.0525354,0
1.14,13.2516,0.152659,0.089261,0.0527955,0
1.15,13.3653,0.154189,0.0902351,0.0530524,0
1.16,13.4794,0.155731,0.0912129,0.0533061,0
1.17,13.5939,0.157284,0.0921945,0.0535565,0
1.18,13.7088,0.158849,0.0931798,0.0538036,0
1.19,13.8243,0.160427,0.094169,0.0540475,0
1.2,13.9403,0.162016,0.0951619,0.0542881,0
1.21,14.0568,0.163618,0.0961587,0.0545255,0
1.22,14.1739,0.165234,0.0971593,0.0547595,0
1.23,14.2915,0.166862,0.0981639,0.0549903,0
1.24,14.4098,0.168503,0.0991724,0.0552177,0
1.25,14.5287,0.170158,0.100185,0.0554419,0
1.26,14.6482,0.171827,0.101201,0.0556627,0
1.27,14.7684,0.17351,0.102222,0.0558801,0
1.28,14.8894,0.175207,0.103246,0.0560943,0
1.29,15.0111,0.176919,0.104275,0.056305,0
1.3,15.1335,0.178647,0.105308,0.0565124,0
1.31,15.2568,0.180389,0.106345,0.0567163,0
1.32,15.3808,0.182147,0.107386,0.0569169,0
1.33,15.5058,0.183921,0.108432,0.057114,0
1.34,15.6316,0.185711,0.109482,0.0573077,0
1.35,15.7583,0.187518,0.110536,0.057498,0
1.36,15.886,0.189342,0.111595,0.0576847,0
1.37,16.0147,0.191183,0.112658,0.057868,0
1.38,16.1444,0.193042,0.113726,0.0580477,0
1.39,16.2752,0.19492,0.114798,0.0582239,0
1.4,16.4071,0.196815,0.115875,0.0583966,0
1.41,16.5401,0.19873,0.116957,0.0585656,0
1.42,16.6743,0.200664,0.118044,0.0587311,0
1.43,16.8097,0.202618,0.119135,0.0588929,0
1.44,16.9464,0.204592,0.120232,0.0590511,0
1.45,17.0843,0.206587,0.121333,0.0592056,0
1.46,17.2236,0.208603,0.122439,0.0593564,0
1.47,17.3644,0.21064,0.123551,0.0595035,0
1.48,17.5065,0.2127,0.124668,0.0596468,0
1.49,17.6502,0.214783,0.12579,0.0597863,0
1.5,17.7954,0.216889,0.126917,0.059922,0
1.51,17.9421,0.219019,0.12805,0.0600538,0
1.52,18.0906,0.221173,0.129188,0.0601817,0
1.53,18.2407,0.223353,0.130332,0.0603057,0
1.54,18.3925,0.225558,0.131482,0.0604258,0
1.55,18.5462,0.227789,0.132638,0.0605419,0
1.56,18.7018,0.230047,0.1338,0.0606539,0
1.57,18.8593,0.232333,0.134967,0.0607619,0
1.58,19.0188,0.234648,0.136141,0.0608657,0
1.59,19.1803,0.236991,0.137321,0.0609654,0
1.6,19.344,0.239364,0.138508,0.0610609,0
1.61,19.5099,0.241767,0.139701,0.0611522,0
1.62,19.678,0.244202,0.140901,0.0612392,0
1.63,19.8485,0.246669,0.142107,0.0613218,0
1.64,20.0215,0.249169,0.143321,0.0614001,0
1.65,20.1969,0.251703,0.144541,0.0614739,0
1.66,20.3749,0.254271,0.145769,0.0615433,0
1.67,20.5556,0.256875,0.147004,0.0616081,0
1.68,20.739,0.259516,0.148247,0.0616683,0
1.69,20.9253,0.262194,0.149497,0.0617239,0
1.7,21.1145,0.26491,0.150755,0.0617747,0
1.71,21.3067,0.267666,0.152022,0.0618208,0
1.72,21.5021,0.270463,0.153296,0.0618621,0
1.73,21.7007,0.273302,0.154579,0.0618985,0
1.74,21.9027,0.276183,0.15587,0.0619299,0
1.75,22.1081,0.279108,0.15717,0.0619563,0
1.76,22.3171,0.282079,0.158479,0.0619777,0
1.77,22.5297,0.285096,0.159798,0.0619938,0
1.78,22.7462,0.28816,0.161125,0.0620048,0
1.79,22.9666,0.291274,0.162463,0.0620104,0
1.8,23.191,0.294438,0.16381,0.0620106,0
1.81,23.4197,0.297653,0.165168,0.0620054,0
1.82,23.6526,0.300922,0.166535,0.0619947,0
1.83,23.8901,0.304245,0.167914,0.0619783,0
1.84,24.1321,0.307624,0.169303,0.0619562,0
1.85,24.379,0.311061,0.170704,0.0619284,0
1.86,24.6307,0.314557,0.172116,0.0618947,0
1.87,24.8876,0.318114,0.17354,0.061855,0
1.88,25.1497,0.321733,0.174976,0.0618093,0
1.89,25.4172,0.325417,0.176425,0.0617574,0
1.9,25.6903,0.329166,0.177886,0.0616993,0
1.91,25.9693,0.332983,0.179361,0.0616349,0
1.92,26.2542,0.33687,0.180849,0.0615641,0
1.93,26.5453,0.340828,0.182351,0.0614867,0
1.94,26.8428,0.344859,0.183867,0.0614028,0
1.95,27.1468,0.348966,0.185398,0.0613122,0
1.96,27.4577,0.35315,0.186944,0.0612147,0
1.97,27.7756,0.357413,0.188506,0.0611104,0
1.98,28.1007,0.361757,0.190083,0.0609991,0
1.99,28.4333,0.366185,0.191677,0.0608807,0
2,28.7736,0.370698,0.193288,0.0607551,0
2.01,29.1219,0.375299,0.194916,0.0606222,0
2.02,29.4784,0.37999,0.196562,0.0604821,0
2.03,29.8433,0.384773,0.198227,0.0603344,0
2.04,30.217,0.38965,0.19991,0.0601793,0
2.05,30.5996,0.394623,0.201613,0.0600165,0
2.06,30.9915,0.399695,0.203336,0.059846,0
2.07,31.393,0.404868,0.20508,0.0596678,0
2.08,31.8042,0.410144,0.206845,0.0594818,0
2.09,32.2256,0.415525,0.208632,0.0592879,0
2.1,32.6573,0.421013,0.210442,0.0590861,0
2.11,33.0997,0.426611,0.212275,0.0588764,0
2.12,33.5531,0.43232,0.214132,0.0586586,0
2.13,34.0177,0.438142,0.216013,0.0584329,0
2.14,34.4938,0.44408,0.21792,0.0581991,0
2.15,34.9818,0.450134,0.219853,0.0579573,0
2.16,35.4818,0.456307,0.221812,0.0577074,0
2.17,35.9942,0.462601,0.223799,0.0574497,0
2.18,36.5193,0.469015,0.225815,0.0571839,0
2.19,37.0573,0.475553,0.22786,0.0569104,0
2.2,37.6084,0.482214,0.229934,0.056629,0
2.21,38.1729,0.488999,0.23204,0.05634,0
2.22,38.7511,0.49591,0.234177,0.0560433,0
2.23,39.343,0.502946,0.236346,0.0557393,0
2.24,39.949,0.510106,0.238549,0.0554279,0
2.25,40.5691,0.517392,0.240786,0.0551094,0
2.26,41.2035,0.524801,0.243058,0.054784,0
2.27,41.8523,0.532334,0.245365,0.0544519,0
2.28,42.5156,0.539987,0.247709,0.0541133,0
2.29,43.1933,0.54776,0.250091,0.0537685,0
2.3,43.8855,0.555649,0.25251,0.0534177,0
2.31,44.5921,0.563652,0.254969,0.0530612,0
2.32,45.313,0.571765,0.257467,0.0526993,0
2.33,46.048,0.579985,0.260006,0.0523324,0
2.34,46.7968,0.588305,0.262586,0.0519606,0
2.35,47.5593,0.596722,0.265208,0.0515844,0
2.36,48.3349,0.605229,0.267872,0.0512041,0
2.37,49.1233,0.61382,0.27058,0.0508201,0
2.38,49.924,0.622487,0.27333,0.0504327,0
2.39,50.7363,0.631223,0.276125,0.0500422,0
2.4,51.5596,0.640019,0.278964,0.0496489,0
2.41,52.393,0.648866,0.281848,0.0492534,0
2.42,53.2358,0.657756,0.284776,0.0488558,0
2.43,54.0869,0.666677,0.287749,0.0484565,0
2.44,54.9454,0.675619,0.290768,0.0480558,0
2.45,55.81,0.684571,0.293831,0.0476542,0
2.46,56.6796,0.693521,0.296939,0.0472518,0
2.47,57.5528,0.702458,0.300091,0.046849,0
2.48,58.4283,0.711369,0.303288,0.046446,0
2.49,59.3045,0.720242,0.306528,0.0460432,0
2.5,60.1798,0.729065,0.30981,0.0456407,0
2.51,61.0527,0.737824,0.313135,0.0452389,0
2.52,61.9215,0.746507,0.316501,0.044838,0
2.53,62.7844,0.755102,0.319907,0.0444381,0
2.54,63.6396,0.763596,0.323352,0.0440395,0
2.55,64.4852,0.771978,0.326835,0.0436424,0
2.56,65.3195,0.780236,0.330354,0.0432469,0
2.57,66.1405,0.788359,0.333908,0.0428532,0
2.58,66.9464,0.796337,0.337495,0.0424614,0
2.59,67.7354,0.804159,0.341113,0.0420717,0
2.6,68.5056,0.811816,0.34476,0.0416843,0
2.61,69.2552,0.8193,0.348435,0.0412991,0
2.62,69.9824,0.826603,0.352135,0.0409164,0
2.63,70.6856,0.833718,0.355859,0.0405361,0
2.64,71.3631,0.840639,0.359603,0.0401585,0
2.65,72.0133,0.847362,0.363366,0.0397835,0
2.66,72.6348,0.853881,0.367145,0.0394113,0
2.67,73.2263,0.860193,0.370938,0.0390419,0
2.68,73.7863,0.866297,0.374742,0.0386753,0
2.69,74.3138,0.872189,0.378555,0.0383116,0
2.7,74.8076,0.87787,0.382374,0.0379508,0
2.71,75.2669,0.883339,0.386196,0.0375931,0
2.72,75.6906,0.888597,0.39002,0.0372383,0
2.73,76.0782,0.893645,0.393842,0.0368866,0
2.74,76.4289,0.898485,0.39766,0.0365379,0
2.75,76.7423,0.903119,0.401472,0.0361923,0
2.76,77.0179,0.907552,0.405274,0.0358498,0
2.77,77.2555,0.911785,0.409065,0.0355105,0
2.78,77.4549,0.915825,0.412842,0.0351742,0
2.79,77.6161,0.919674,0.416603,0.0348411,0
2.8,77.7389,0.923337,0.420345,0.0345112,0
2.81,77.8236,0.92682,0.424067,0.0341844,0
2.82,77.8704,0.930127,0.427765,0.0338608,0
2.83,77.8797,0.933264,0.431438,0.0335404,0
2.84,77.8517,0.936236,0.435085,0.0332231,1
2.85,77.787,0.939049,0.438702,0.032909,0
2.86,77.6861,0.941708,0.442288,0.0325981,0
2.87,77.5496,0.944219,0.445841,0.0322904,0
2.88,77.3784,0.946587,0.44936,0.0319859,0
2.89,77.173,0.948817,0.452842,0.0316845,0
2.9,76.9343,0.950915,0.456287,0.0313864,0
2.91,76.6633,0.952886,0.459693,0.0310914,0
2.92,76.3607,0.954735,0.463059,0.0307997,0
2.93,76.0276,0.956467,0.466383,0.0305112,0
2.94,75.665,0.958086,0.469664,0.0302259,0
2.95,75.2739,0.959597,0.472901,0.0299438,0
2.96,74.8554,0.961005,0.476094,0.0296649,0
2.97,74.4106,0.962312,0.47924,0.0293893,0
2.98,73.9405,0.963524,0.48234,0.0291169,0
2.99,73.4463,0.964643,0.485392,0.0288477,0
3,72.9292,0.965674,0.488397,0.0285819,0
3.01,72.3904,0.966618,0.491352,0.0283193,0
3.02,71.8309,0.96748,0.494259,0.02806,0
3.03,71.252,0.968263,0.497116,0.027804,0
3.04,70.6549,0.968967,0.499923,0.0275514,0
3.05,70.0406,0.969597,0.50268,0.0273021,0
3.06,69.4104,0.970153,0.505386,0.0270562,0
3.07,68.7654,0.970638,0.508042,0.0268136,0
3.08,68.1068,0.971054,0.510646,0.0265745,0
3.09,67.4356,0.971402,0.513201,0.0263389,0
3.1,66.7529,0.971683,0.515704,0.0261068,0
3.11,66.0599,0.971898,0.518157,0.0258781,0
3.12,65.3576,0.972049,0.520559,0.025653,0
3.13,64.647,0.972135,0.522911,0.0254316,0
3.14,63.9291,0.972158,0.525213,0.0252137,0
3.15,63.2049,0.972118,0.527465,0.0249995,0
3.16,62.4754,0.972014,0.529668,0.0247891,0
3.17,61.7414,0.971848,0.531821,0.0245824,0
3.18,61.0038,0.971619,0.533926,0.0243795,0
3.19,60.2635,0.971327,0.535982,0.0241805,0
3.2,59.5213,0.970971,0.537991,0.0239854,0
3.21,58.7779,0.970551,0.539952,0.0237943,0
3.22,58.0342,0.970066,0.541866,0.0236072,0
3.23,57.2907,0.969516,0.543734,0.0234242,0
3.24,56.5482,0.968899,0.545556,0.0232454,0
3.25,55.8073,0.968215,0.547332,0.0230708,0
3.26,55.0686,0.967463,0.549065,0.0229004,0
3.27,54.3326,0.966642,0.550753,0.0227345,0
3.28,53.6,0.96575,0.552398,0.0225729,0
3.29,52.8711,0.964787,0.554,0.0224158,0
3.3,52.1465,0.96375,0.55556,0.0222633,0
3.31,51.4265,0.962639,0.557079,0.0221153,0
3.32,50.7116,0.961452,0.558557,0.0219721,0
3.33,50.0021,0.960188,0.559995,0.0218335,0
3.34,49.2983,0.958845,0.561394,0.0216999,0
3.35,48.6006,0.957421,0.562754,0.021571,0
3.36,47.9093,0.955916,0.564076,0.0214472,0
3.37,47.2245,0.954328,0.565361,0.0213283,0
3.38,46.5465,0.952654,0.566609,0.0212145,0
3.39,45.8754,0.950894,0.567821,0.0211058,0
3.4,45.2116,0.949046,0.568998,0.0210023,0
3.41,44.555,0.947109,0.570141,0.020904,0
3.42,43.9059,0.94508,0.57125,0.020811,0
3.43,43.2643,0.942959,0.572325,0.0207234,0
3.44,42.6302,0.940744,0.573368,0.0206411,0
3.45,42.0039,0.938434,0.574379,0.0205643,0
3.46,41.3852,0.936026,0.575359,0.0204929,0
3.47,40.7743,0.933521,0.576308,0.020427,0
3.48,40.171,0.930917,0.577227,0.0203667,0
3.49,39.5755,0.928212,0.578117,0.0203119,0
3.5,38.9877,0.925405,0.578978,0.0202627,0
3.51,38.4075,0.922495,0.579812,0.0202192,0
3.52,37.8349,0.919482,0.580617,0.0201812,0
3.53,37.2697,0.916364,0.581396,0.020149,0
3.54,36.712,0.91314,0.582148,0.0201224,0
3.55,36.1617,0.909809,0.582874,0.0201015,0
3.56,35.6185,0.906371,0.583575,0.0200863,0
3.57,35.0825,0.902825,0.584252,0.0200768,0
3.58,34.5534,0.89917,0.584904,0.020073,0
3.59,34.0312,0.895406,0.585532,0.0200749,0
3.6,33.5157,0.891532,0.586138,0.0200825,0
3.61,33.0067,0.887548,0.58672,0.0200959,0
3.62,32.5041,0.883452,0.58728,0.020115,0
3.63,32.0077,0.879246,0.587819,0.0201398,0
3.64,31.5173,0.874928,0.588336,0.0201703,0
3.65,31.0329,0.870499,0.588831,0.0202065,0
3.66,30.5541,0.865958,0.589307,0.0202485,0
3.67,30.0808,0.861305,0.589762,0.0202961,0
3.68,29.6128,0.85654,0.590198,0.0203495,0
3.69,29.1499,0.851663,0.590614,0.0204086,0
3.7,28.6919,0.846674,0.591011,0.0204734,0
3.71,28.2387,0.841573,0.59139,0.0205439,0
3.72,27.79,0.83636,0.59175,0.0206201,0
3.73,27.3456,0.831035,0.592092,0.0207021,0
3.74,26.9054,0.825599,0.592417,0.0207897,0
3.75,26.4691,0.820051,0.592724,0.0208831,0
3.76,26.0365,0.814392,0.593014,0.0209823,0
3.77,25.6074,0.808622,0.593287,0.0210872,0
3.78,25.1817,0.802742,0.593544,0.0211979,0
3.79,24.7591,0.796751,0.593785,0.0213144,0
3.8,24.3394,0.79065,0.594009,0.0214367,0
3.81,23.9225,0.78444,0.594218,0.0215648,0
3.82,23.5082,0.77812,0.594411,0.0216988,0
3.83,23.0962,0.771691,0.594589,0.0218387,0
3.84,22.6865,0.765154,0.594752,0.0219845,0
3.85,22.2787,0.758509,0.5949,0.0221363,0
3.86,21.8729,0.751757,0.595033,0.022294,0
3.87,21.4687,0.744897,0.595152,0.0224578,0
3.88,21.066,0.737931,0.595257,0.0226277,0
3.89,20.6647,0.730859,0.595347,0.0228036,0
3.9,20.2646,0.723681,0.595423,0.0229858,0
3.91,19.8656,0.716399,0.595486,0.0231742,0
3.92,19.4675,0.709013,0.595535,0.0233689,0
3.93,19.0702,0.701524,0.59557,0.0235699,0
3.94,18.6736,0.693933,0.595592,0.0237774,0
3.95,18.2776,0.68624,0.595601,0.0239913,0
3.96,17.8821,0.678447,0.595596,0.0242118,0
3.97,17.4869,0.670554,0.595579,0.024439,0
3.98,17.092,0.662562,0.595549,0.0246728,0
3.99,16.6973,0.654474,0.595506,0.0249135,0
4,16.3027,0.64629,0.59545,0.025161,0
4.01,15.9082,0.638012,0.595382,0.0254156,0
4.02,15.5137,0.62964,0.595302,0.0256772,0
4.03,15.1193,0.621178,0.595209,0.0259459,0
4.04,14.7248,0.612627,0.595105,0.0262219,0
4.05,14.3302,0.603988,0.594988,0.0265053,0
4.06,13.9356,0.595264,0.594859,0.0267961,0
4.07,13.5409,0.586458,0.594719,0.0270946,0
4.08,13.1463,0.577572,0.594567,0.0274007,0
4.09,12.7517,0.568608,0.594403,0.0277146,0
4.1,12.3571,0.55957,0.594227,0.0280364,0
4.11,11.9627,0.55046,0.594041,0.0283662,0
4.12,11.5685,0.541284,0.593843,0.0287041,0
4.13,11.1747,0.532043,0.593634,0.0290503,0
4.14,10.7812,0.522742,0.593414,0.0294048,0
4.15,10.3883,0.513385,0.593183,0.0297679,0
4.16,9.99612,0.503977,0.592941,0.0301395,0
4.17,9.60473,0.494522,0.592688,0.0305198,0
4.18,9.21433,0.485025,0.592425,0.0309089,0
4.19,8.82509,0.475493,0.592152,0.0313069,0
4.2,8.43721,0.465929,0.591868,0.031714,0
4.21,8.05086,0.456341,0.591575,0.0321302,0
4.22,7.66628,0.446735,0.591271,0.0325556,0
4.23,7.28368,0.437116,0.590957,0.0329904,0
4.24,6.90328,0.427492,0.590634,0.0334346,0
4.25,6.52532,0.417869,0.590301,0.0338882,0
4.26,6.15006,0.408255,0.589959,0.0343515,0
4.27,5.77773,0.398657,0.589608,0.0348243,0
4.28,5.4086,0.389083,0.589248,0.0353069,0
4.29,5.04293,0.37954,0.588879,0.0357993,0
4.3,4.68097,0.370037,0.588501,0.0363014,0
4.31,4.32298,0.360581,0.588114,0.0368135,0
4.32,3.96923,0.35118,0.58772,0.0373353,0
4.33,3.61998,0.341844,0.587317,0.0378671,0
4.34,3.27546,0.332579,0.586906,0.0384088,0
4.35,2.93594,0.323394,0.586488,0.0389603,0
4.36,2.60165,0.314297,0.586062,0.0395218,0
4.37,2.27282,0.305297,0.585629,0.040093,0
4.38,1.94966,0.296401,0.585189,0.0406741,0
4.39,1.63239,0.287616,0.584741,0.0412649,0
4.4,1.3212,0.27895,0.584287,0.0418654,0
4.41,1.01627,0.270411,0.583827,0.0424755,0
4.42,0.717753,0.262005,0.58336,0.0430951,0
4.43,0.42581,0.253739,0.582887,0.0437241,0
4.44,0.140567,0.245618,0.582408,0.0443625,0
4.45,-0.137861,0.23765,0.581924,0.04501,0
4.46,-0.40938,0.229838,0.581434,0.0456665,0
4.47,-0.67391,0.222189,0.580938,0.046332,0
4.48,-0.931392,0.214706,0.580438,0.0470061,0
4.49,-1.18179,0.207394,0.579933,0.0476889,0
4.5,-1.42506,0.200255,0.579423,0.0483801,0
4.51,-1.66122,0.193293,0.578908,0.0490795,0
4.52,-1.89027,0.186511,0.57839,0.0497869,0
4.53,-2.11223,0.17991,0.577867,0.0505021,0
4.54,-2.32715,0.173492,0.57734,0.051225,0
4.55,-2.53508,0.167258,0.57681,0.0519554,0
4.56,-2.73609,0.161208,0.576276,0.0526929,0
4.57,-2.93027,0.155343,0.575738,0.0534375,0
4.58,-3.1177,0.149661,0.575198,0.0541889,0
4.59,-3.29849,0.144163,0.574654,0.0549468,0
4.6,-3.47275,0.138847,0.574108,0.0557111,0
4.61,-3.64062,0.13371,0.573558,0.0564816,0
4.62,-3.8022,0.128753,0.573006,0.0572579,0
4.63,-3.95765,0.123971,0.572452,0.05804,0
4.64,-4.10711,0.119363,0.571896,0.0588275,0
4.65,-4.25071,0.114925,0.571337,0.0596203,0
4.66,-4.38861,0.110655,0.570776,0.0604182,0
4.67,-4.52096,0.106548,0.570214,0.0612209,0
4.68,-4.64792,0.102603,0.569649,0.0620282,0
4.69,-4.76963,0.098814,0.569083,0.0628399,0
4.7,-4.88627,0.0951783,0.568516,0.0636558,0
4.71,-4.99798,0.0916916,0.567947,0.0644757,0
4.72,-5.10491,0.0883499,0.567377,0.0652995,0
4.73,-5.20723,0.085149,0.566806,0.0661269,0
4.74,-5.30508,0.0820848,0.566233,0.0669577,0
4.75,-5.39861,0.079153,0.56566,0.0677917,0
4.76,-5.48798,0.0763494,0.565085,0.0686289,0
4.77,-5.57332,0.0736697,0.56451,0.0694689,0
4.78,-5.65479,0.0711098,0.563934,0.0703117,0
4.79,-5.73251,0.0686653,0.563358,0.0711571,0
4.8,-5.80663,0.0663323,0.562781,0.0720048,0
4.81,-5.87728,0.0641065,0.562203,0.0728548,0
4.82,-5.94459,0.0619839,0.561625,0.073707,0
4.83,-6.00868,0.0599606,0.561047,0.074561,0
4.84,-6.06967,0.0580326,0.560468,0.0754169,0
4.85,-6.12768,0.0561961,0.55989,0.0762745,0
4.86,-6.18282,0.0544475,0.559311,0.0771337,0
4.87,-6.23522,0.052783,0.558732,0.0779942,0
4.88,-6.28496,0.0511992,0.558153,0.0788561,0
4.89,-6.33216,0.0496926,0.557574,0.0797191,0
4.9,-6.37691,0.0482599,0.556995,0.0805833,0
4.91,-6.41931,0.0468979,0.556416,0.0814484,0
4.92,-6.45946,0.0456035,0.555837,0.0823143,0
4.93,-6.49743,0.0443736,0.555259,0.083181,0
4.94,-6.53332,0.0432053,0.554681,0.0840484,0
4.95,-6.56721,0.0420959,0.554103,0.0849163,0
4.96,-6.59917,0.0410427,0.553525,0.0857847,0
4.97,-6.62929,0.0400429,0.552948,0.0866534,0
4.98,-6.65763,0.0390943,0.552371,0.0875225,0
4.99,-6.68427,0.0381943,0.551795,0.0883918,0
5,-6.70927,0.0373406,0.551219,0.0892612,0
5.01,-6.7327,0.0365311,0.550644,0.0901307,0
5.02,-6.75461,0.0357637,0.550069,0.0910002,0
5.03,-6.77507,0.0350363,0.549495,0.0918696,0
5.04,-6.79414,0.0343469,0.548921,0.0927388,0
5.05,-6.81187,0.0336939,0.548348,0.0936079,0
5.06,-6.82831,0.0330752,0.547776,0.0944767,0
5.07,-6.84351,0.0324894,0.547204,0.0953451,0
5.08,-6.85753,0.0319348,0.546633,0.0962132,0
5.09,-6.8704,0.0314098,0.546063,0.0970808,0
5.1,-6.88217,0.0309129,0.545493,0.097948,0
