0,0.130634,0.00219924,0.00058366,0.000697307
0.01,0.260876,0.00433934,0.0011702,0.00138926
0.02,0.390728,0.0064234,0.00175963,0.00207591
0.03,0.520192,0.00845431,0.00235198,0.0027573
0.04,0.649268,0.0104349,0.00294727,0.00343347
0.05,0.777957,0.0123677,0.00354551,0.00410448
0.06,0.906262,0.0142552,0.00414673,0.00477036
0.07,1.03418,0.0160999,0.00475094,0.00543115
0.08,1.16172,0.0179039,0.00535816,0.00608691
0.09,1.28888,0.0196695,0.0059684,0.00673768
0.1,1.41566,0.0213986,0.00658167,0.00738348
0.11,1.54206,0.0230932,0.007198,0.00802438
0.12,1.66809,0.0247552,0.00781739,0.0086604
0.13,1.79375,0.0263862,0.00843985,0.00929158
0.14,1.91903,0.0279879,0.0090654,0.00991798
0.15,2.04394,0.029562,0.00969404,0.0105396
0.16,2.16849,0.0311099,0.0103258,0.0111565
0.17,2.29267,0.0326331,0.0109607,0.0117688
0.18,2.41648,0.0341329,0.0115987,0.0123763
0.19,2.53994,0.0356107,0.0122398,0.0129793
0.2,2.66304,0.0370678,0.012884,0.0135777
0.21,2.78578,0.0385052,0.0135315,0.0141716
0.22,2.90817,0.0399241,0.014182,0.014761
0.23,3.0302,0.0413256,0.0148358,0.0153458
0.24,3.15189,0.0427108,0.0154927,0.0159263
0.25,3.27323,0.0440806,0.0161527,0.0165023
0.26,3.39423,0.045436,0.016816,0.017074
0.27,3.51489,0.0467779,0.0174824,0.0176413
0.28,3.63521,0.0481071,0.018152,0.0182044
0.29,3.75519,0.0494244,0.0188248,0.0187631
0.3,3.87484,0.0507307,0.0195008,0.0193176
0.31,3.99416,0.0520267,0.02018,0.0198678
0.32,4.11316,0.0533131,0.0208624,0.0204139
0.33,4.23183,0.0545906,0.021548,0.0209558
0.34,4.35019,0.0558598,0.0222368,0.0214936
0.35,4.46822,0.0571215,0.0229289,0.0220272
0.36,4.58595,0.0583761,0.0236241,0.0225568
0.37,4.70336,0.0596243,0.0243225,0.0230823
0.38,4.82047,0.0608667,0.0250241,0.0236038
0.39,4.93727,0.0621037,0.025729,0.0241213
0.4,5.05378,0.0633359,0.0264371,0.0246348
0.41,5.16999,0.0645638,0.0271483,0.0251444
0.42,5.28591,0.0657878,0.0278628,0.02565
0.43,5.40154,0.0670084,0.0285805,0.0261517
0.44,5.51689,0.068226,0.0293014,0.0266495
0.45,5.63195,0.069441,0.0300255,0.0271435
0.46,5.74674,0.0706539,0.0307529,0.0276336
0.47,5.86126,0.071865,0.0314834,0.0281199
0.48,5.97551,0.0730748,0.0322172,0.0286024
0.49,6.0895,0.0742834,0.0329542,0.0290812
0.5,6.20323,0.0754914,0.0336943,0.0295562
0.51,6.31671,0.076699,0.0344377,0.0300274
0.52,6.42993,0.0779066,0.0351843,0.030495
0.53,6.54292,0.0791144,0.0359341,0.0309588
0.54,6.65566,0.0803228,0.0366871,0.031419
0.55,6.76816,0.081532,0.0374433,0.0318755
0.56,6.88044,0.0827424,0.0382027,0.0323284
0.57,6.99249,0.0839541,0.0389653,0.0327776
0.58,7.10433,0.0851675,0.0397311,0.0332233
0.59,7.21595,0.0863828,0.0405001,0.0336653
0.6,7.32736,0.0876002,0.0412723,0.0341038
0.61,7.43857,0.08882,0.0420477,0.0345388
0.62,7.54958,0.0900425,0.0428262,0.0349702
0.63,7.6604,0.0912677,0.043608,0.0353981
0.64,7.77103,0.092496,0.044393,0.0358224
0.65,7.88149,0.0937276,0.0451811,0.0362433
0.66,7.99177,0.0949626,0.0459724,0.0366607
0.67,8.10189,0.0962013,0.0467669,0.0370747
0.68,8.21185,0.0974438,0.0475646,0.0374852
0.69,8.32165,0.0986904,0.0483655,0.0378922
0.7,8.43131,0.0999412,0.0491695,0.0382959
0.71,8.54083,0.101196,0.0499768,0.0386961
0.72,8.65021,0.102456,0.0507872,0.0390929
0.73,8.75948,0.103721,0.0516008,0.0394864
0.74,8.86862,0.10499,0.0524175,0.0398764
0.75,8.97766,0.106265,0.0532375,0.0402631
0.76,9.08659,0.107545,0.0540606,0.0406465
0.77,9.19543,0.10883,0.0548869,0.0410265
0.78,9.30418,0.110121,0.0557164,0.0414032
0.79,9.41286,0.111417,0.056549,0.0417765
0.8,9.52147,0.11272,0.0573848,0.0421465
0.81,9.63002,0.114028,0.0582238,0.0425133
0.82,9.73852,0.115343,0.059066,0.0428767
0.83,9.84697,0.116664,0.0599114,0.0432368
0.84,9.9554,0.117991,0.0607599,0.0435937
0.85,10.0638,0.119326,0.0616116,0.0439473
0.86,10.1722,0.120666,0.0624665,0.0442976
0.87,10.2806,0.122014,0.0633246,0.0446447
0.88,10.389,0.123369,0.0641859,0.0449885
0.89,10.4974,0.124732,0.0650503,0.0453291
0.9,10.6058,0.126101,0.065918,0.0456664
0.91,10.7143,0.127478,0.0667889,0.0460005
0.92,10.8228,0.128863,0.0676629,0.0463314
0.93,10.9314,0.130256,0.0685402,0.046659
0.94,11.04,0.131656,0.0694207,0.0469834
0.95,11.1488,0.133065,0.0703044,0.0473046
0.96,11.2576,0.134482,0.0711913,0.0476226
0.97,11.3666,0.135907,0.0720814,0.0479374
0.98,11.4756,0.137341,0.0729748,0.0482489
0.99,11.5848,0.138784,0.0738714,0.0485573
1,11.6942,0.140236,0.0747713,0.0488624
1.01,11.8037,0.141697,0.0756744,0.0491644
1.02,11.9134,0.143167,0.0765808,0.0494631
1.03,12.0232,0.144646,0.0774905,0.0497587
1.04,12.1333,0.146135,0.0784034,0.050051
1.05,12.2436,0.147634,0.0793197,0.0503402
1.06,12.3541,0.149142,0.0802392,0.0506261
1.07,12.4649,0.150661,0.0811621,0.0509088
1.08,12.5759,0.15219,0.0820883,0.0511884
1.09,12.6873,0.153729,0.0830178,0.0514647
1.1,12.7989,0.155279,0.0839507,0.0517378
1.11,12.9108,0.15684,0.0848869,0.0520077
1.12,13.0231,0.158411,0.0858266,0.0522744
1.13,13.1357,0.159994,0.0867696,0.0525379
1.14,13.2486,0.161589,0.0877161,0.0527981
1.15,13.362,0.163195,0.088666,0.0530551
1.16,13.4758,0.164813,0.0896193,0.0533089
1.17,13.5899,0.166443,0.0905761,0.0535595
1.18,13.7046,0.168085,0.0915364,0.0538068
1.19,13.8196,0.169739,0.0925002,0.0540508
1.2,13.9352,0.171407,0.0934675,0.0542916
1.21,14.0513,0.173087,0.0944384,0.0545291
1.22,14.1679,0.174781,0.0954129,0.0547634
1.23,14.285,0.176488,0.0963909,0.0549944
1.24,14.4027,0.178209,0.0973726,0.055222
1.25,14.521,0.179944,0.098358,0.0554464
1.26,14.64,0.181693,0.099347,0.0556675
1.27,14.7595,0.183457,0.10034,0.0558852
1.28,14.8797,0.185235,0.101336,0.0560997
1.29,15.0007,0.187029,0.102336,0.0563107
1.3,15.1223,0.188838,0.103341,0.0565184
1.31,15.2447,0.190662,0.104348,0.0567228
1.32,15.3678,0.192503,0.10536,0.0569237
1.33,15.4917,0.19436,0.106376,0.0571213
1.34,15.6165,0.196234,0.107395,0.0573154
1.35,15.7421,0.198125,0.108419,0.0575061
1.36,15.8686,0.200034,0.109447,0.0576934
1.37,15.996,0.20196,0.110478,0.0578772
1.38,16.1244,0.203904,0.111514,0.0580575
1.39,16.2537,0.205867,0.112554,0.0582343
1.4,16.3841,0.207849,0.113598,0.0584076
1.41,16.5155,0.20985,0.114647,0.0585773
1.42,16.6479,0.21187,0.115699,0.0587435
1.43,16.7815,0.213911,0.116756,0.0589061
1.44,16.9162,0.215973,0.117818,0.0590651
1.45,17.0522,0.218055,0.118884,0.0592205
1.46,17.1893,0.220159,0.119954,0.0593722
1.47,17.3277,0.222286,0.121029,0.0595202
1.48,17.4674,0.224434,0.122109,0.0596646
1.49,17.6084,0.226606,0.123193,0.0598052
1.5,17.7508,0.228801,0.124282,0.0599421
1.51,17.8947,0.23102,0.125376,0.0600751
1.52,18.04,0.233263,0.126475,0.0602044
1.53,18.1868,0.235532,0.127579,0.0603298
1.54,18.3352,0.237826,0.128687,0.0604514
1.55,18.4852,0.240147,0.129801,0.060569
1.56,18.6369,0.242494,0.13092,0.0606827
1.57,18.7902,0.244869,0.132045,0.0607925
1.58,18.9454,0.247272,0.133175,0.0608982
1.59,19.1023,0.249704,0.13431,0.0609999
1.6,19.261,0.252165,0.135451,0.0610975
1.61,19.4217,0.254657,0.136597,0.061191
1.62,19.5844,0.257179,0.137749,0.0612803
1.63,19.7491,0.259733,0.138907,0.0613655
1.64,19.9158,0.262319,0.140071,0.0614464
1.65,20.0847,0.264938,0.141241,0.061523
1.66,20.2559,0.267591,0.142417,0.0615954
1.67,20.4292,0.270279,0.143599,0.0616633
1.68,20.6049,0.273002,0.144788,0.0617269
1.69,20.783,0.275761,0.145983,0.0617859
1.7,20.9636,0.278558,0.147184,0.0618405
1.71,21.1467,0.281393,0.148393,0.0618906
1.72,21.3324,0.284266,0.149608,0.061936
1.73,21.5207,0.287179,0.15083,0.0619768
1.74,21.7118,0.290134,0.152059,0.0620129
1.75,21.9057,0.29313,0.153296,0.0620442
1.76,22.1025,0.296168,0.15454,0.0620708
1.77,22.3023,0.299251,0.155791,0.0620924
1.78,22.5051,0.302378,0.15705,0.0621092
1.79,22.7111,0.305551,0.158317,0.062121
1.8,22.9202,0.308771,0.159592,0.0621277
1.81,23.1326,0.312039,0.160875,0.0621294
1.82,23.3484,0.315356,0.162166,0.0621259
1.83,23.5677,0.318724,0.163466,0.0621172
1.84,23.7905,0.322142,0.164775,0.0621032
1.85,24.0169,0.325614,0.166092,0.0620839
1.86,24.2471,0.329139,0.167419,0.0620592
1.87,24.481,0.332719,0.168754,0.0620291
1.88,24.7188,0.336355,0.170099,0.0619934
1.89,24.9606,0.340048,0.171454,0.0619522
1.9,25.2065,0.343801,0.172818,0.0619053
1.91,25.4565,0.347613,0.174193,0.0618527
1.92,25.7108,0.351486,0.175577,0.0617944
1.93,25.9694,0.355422,0.176972,0.0617302
1.94,26.2324,0.359422,0.178378,0.0616602
1.95,26.4999,0.363486,0.179795,0.0615842
1.96,26.772,0.367617,0.181222,0.0615022
1.97,27.0488,0.371816,0.182661,0.0614141
1.98,27.3303,0.376083,0.184112,0.0613199
1.99,27.6167,0.380421,0.185574,0.0612195
2,27.9079,0.38483,0.187049,0.0611129
2.01,28.2042,0.389312,0.188535,0.0610001
2.02,28.5054,0.393868,0.190034,0.0608809
2.03,28.8118,0.398498,0.191546,0.0607554
2.04,29.1232,0.403205,0.193071,0.0606234
2.05,29.4399,0.40799,0.194609,0.060485
2.06,29.7618,0.412852,0.19616,0.0603402
2.07,30.089,0.417795,0.197725,0.0601888
2.08,30.4214,0.422817,0.199305,0.0600309
2.09,30.7592,0.427921,0.200898,0.0598666
2.1,31.1021,0.433106,0.202506,0.0596956
2.11,31.4504,0.438374,0.204128,0.0595182
2.12,31.8039,0.443726,0.205765,0.0593342
2.13,32.1626,0.449161,0.207418,0.0591437
2.14,32.5263,0.454681,0.209085,0.0589467
2.15,32.8951,0.460285,0.210768,0.0587432
2.16,33.2689,0.465973,0.212467,0.0585333
2.17,33.6474,0.471746,0.214182,0.0583171
2.18,34.0305,0.477602,0.215912,0.0580946
2.19,34.4182,0.483543,0.217659,0.0578658
2.2,34.81,0.489566,0.219423,0.0576309
2.21,35.2059,0.495672,0.221202,0.0573899
2.22,35.6056,0.501859,0.222998,0.057143
2.23,36.0087,0.508125,0.224811,0.0568902
2.24,36.4149,0.51447,0.22664,0.0566317
2.25,36.8239,0.520892,0.228486,0.0563677
2.26,37.2353,0.527387,0.230348,0.0560983
2.27,37.6486,0.533955,0.232227,0.0558236
2.28,38.0633,0.540592,0.234123,0.0555438
2.29,38.4789,0.547295,0.236035,0.0552591
2.3,38.8949,0.554061,0.237963,0.0549698
2.31,39.3106,0.560887,0.239906,0.0546759
2.32,39.7254,0.567768,0.241866,0.0543778
2.33,40.1387,0.5747,0.243841,0.0540756
2.34,40.5497,0.581679,0.245831,0.0537696
2.35,40.9576,0.588699,0.247836,0.05346
2.36,41.3617,0.595756,0.249855,0.053147
2.37,41.7611,0.602844,0.251887,0.052831
2.38,42.155,0.609957,0.253933,0.0525121
2.39,42.5425,0.617088,0.255992,0.0521906
2.4,42.9226,0.624232,0.258062,0.0518668
2.41,43.2945,0.631382,0.260144,0.0515409
2.42,43.6572,0.638531,0.262236,0.0512132
2.43,44.0098,0.645672,0.264337,0.0508839
2.44,44.3513,0.652797,0.266448,0.0505534
2.45,44.6809,0.6599,0.268566,0.0502218
2.46,44.9974,0.666973,0.270691,0.0498895
2.47,45.3002,0.674008,0.272822,0.0495567
2.48,45.5882,0.680997,0.274958,0.0492235
2.49,45.8607,0.687934,0.277098,0.0488904
2.5,46.1169,0.694811,0.27924,0.0485574
2.51,46.356,0.70162,0.281383,0.048225
2.52,46.5773,0.708353,0.283527,0.0478931
2.53,46.7802,0.715005,0.28567,0.0475622
2.54,46.9641,0.721567,0.287811,0.0472325
2.55,47.1287,0.728033,0.289949,0.046904
2.56,47.2734,0.734396,0.292082,0.0465771
2.57,47.3981,0.740651,0.294209,0.0462519
2.58,47.5024,0.74679,0.29633,0.0459287
2.59,47.5862,0.75281,0.298442,0.0456075
2.6,47.6495,0.758704,0.300545,0.0452887
2.61,47.6925,0.764467,0.302637,0.0449723
2.62,47.7151,0.770095,0.304719,0.0446585
2.63,47.7177,0.775584,0.306787,0.0443476
2.64,47.7006,0.78093,0.308842,0.0440396
2.65,47.6642,0.78613,0.310882,0.0437346
2.66,47.6089,0.791181,0.312907,0.0434329
2.67,47.5354,0.796081,0.314915,0.0431346
2.68,47.4442,0.800827,0.316906,0.0428397
2.69,47.3361,0.805417,0.31888,0.0425484
2.7,47.2118,0.80985,0.320834,0.0422609
2.71,47.0721,0.814125,0.322769,0.0419771
2.72,46.9177,0.818242,0.324685,0.0416973
2.73,46.7496,0.8222,0.32658,0.0414215
2.74,46.5687,0.825999,0.328454,0.0411498
2.75,46.3758,0.829639,0.330306,0.0408823
2.76,46.1718,0.833121,0.332138,0.040619
2.77,45.9577,0.836445,0.333947,0.0403601
2.78,45.7343,0.839614,0.335734,0.0401055
2.79,45.5027,0.842627,0.337499,0.0398553
2.8,45.2636,0.845487,0.339242,0.0396096
2.81,45.0179,0.848195,0.340962,0.0393684
2.82,44.7665,0.850753,0.34266,0.0391317
2.83,44.5102,0.853164,0.344335,0.0388996
2.84,44.2498,0.855429,0.345988,0.038672
2.85,43.9861,0.85755,0.347619,0.0384491
2.86,43.7197,0.859531,0.349228,0.0382307
2.87,43.4514,0.861374,0.350815,0.0380169
2.88,43.1818,0.86308,0.35238,0.0378077
2.89,42.9116,0.864655,0.353924,0.0376031
2.9,42.6412,0.866099,0.355447,0.037403
2.91,42.3713,0.867416,0.356949,0.0372074
2.92,42.1023,0.868608,0.358431,0.0370163
2.93,41.8347,0.86968,0.359892,0.0368297
2.94,41.569,0.870633,0.361334,0.0366475
2.95,41.3054,0.871471,0.362756,0.0364696
2.96,41.0443,0.872198,0.36416,0.0362961
2.97,40.7861,0.872815,0.365544,0.0361268
2.98,40.5309,0.873326,0.366911,0.0359618
2.99,40.2792,0.873734,0.368259,0.0358009
3,40.031,0.874043,0.36959,0.035644
3.01,39.7866,0.874255,0.370904,0.0354913
3.02,39.5462,0.874373,0.372201,0.0353425
3.03,39.3097,0.8744,0.373482,0.0351976
3.04,39.0775,0.87434,0.374747,0.0350565
3.05,38.8495,0.874195,0.375997,0.0349191
3.06,38.6258,0.873969,0.377232,0.0347855
3.07,38.4065,0.873663,0.378452,0.0346555
3.08,38.1916,0.873281,0.379657,0.034529
3.09,37.9811,0.872826,0.380849,0.034406
3.1,37.7751,0.8723,0.382027,0.0342864
